Gathering Spot,"Dernic","...",924,77,-590
Boss Altar,"Bottomless Pit","...",1333,10,-514
BROKEN,"Gathering Spot","null",676,98,-288
NPC,"Lutho Citizen","Citizen",1005,74,-697
Gathering Spot,"Dernic","...",901,87,-398
Service,"Housing Balloon","...",1017,78,-700
Gathering Spot,"Dernic","...",1029,82,-634
BROKEN,"Gathering Spot","null",674,99,-290
ServiceNPC,"Potion Merchant","...",1278,88,-749
Territory Post,"Void Valley","...",1178,134,-1143
Gathering Spot,"Dernic Seed","...",1171,78,-978
Service,"Armouring Station","...",992,75,-662
Other,"Get [1 Toxic Key]","§7Get §a[1 Toxic Key]",840,40,-753
Service,"Weaponsmithing Station","...",986,75,-663
Other,"Right-click to add","§7Get §e[10 Explosive Mass]",1279,74,-1141
NPC,"Nameless Merchant","Merchant",1063,107,-819
Other,"Dodged","Dodged",812,70,-808
Other,"SLAY!","§7Right-click to add",780,55,-462
Other,"Dodged","Dodged",1422,121,-995
ServiceNPC,"Powder Master","...",966,81,-717
Gathering Spot,"Dernic","...",945,80,-486
Service,"Trade Market","...",997,77,-713
Other,"0/4","§7to open the §cexit",722,139,-982
Gathering Spot,"Dernic Fish","...",948,73,-799
Gathering Spot,"Dernic Fish","...",817,120,-932
Other,"Dodged","Dodged",1410,126,-1011
Booth Shop,"...","...",986,74,-714
Other,"Exchange [4 Az Runes] for [1 Tol Rune]","§7Exchange §3[2 Uth Runes] §7for §2[1 Tol Rune]",523,70,-457
Gathering Spot,"Dernic","...",881,79,-546
Territory Post,"Toxic Drip","...",980,78,-950
Other,"Dodged","Dodged",815,70,-808
Gathering Spot,"Dernic","...",870,79,-560
Gathering Spot,"Dernic","...",894,87,-398
Territory Post,"The Gate","...",1308,108,-484
Territory Post,"Worm Tunnel","...",584,73,-712
Territory Post,"Final Step","...",1305,83,-879
Gathering Spot,"Dernic Seed","...",1207,138,-1090
Other,"Dodged","Dodged",894,99,-974
Gathering Spot,"Dernic Seed","...",1177,78,-980
ServiceNPC,"Blacksmith","...",988,78,-744
ServiceNPC,"Emerald Merchant","...",991,74,-696
Gathering Spot,"Dernic Seed","...",1257,91,-1082
Territory Post,"The Broken Road","...",611,85,-851
Gathering Spot,"Dernic Seed","...",1261,91,-1079
Territory Post,"Sinister Forest","...",989,84,-540
Gathering Spot,"Dernic Fish","...",816,120,-929
Gathering Spot,"Dernic","...",881,78,-447
Other,"The Nameless Anomaly","§dParty Finder",1062,109,-812
BROKEN,"Gathering Spot","null",1205,137,-1094
Gathering Spot,"Dernic Seed","...",1172,78,-989
Other,"Get [1 Lantern]","§7Right-click",1326,70,-1116
NPC,"Lutho Citizen","Citizen",975,74,-716
Gathering Spot,"Dernic","...",861,76,-641
Territory Post,"The Silent Road","...",602,79,-1062
Gathering Spot,"Dernic","...",1045,84,-493
ServiceNPC,"Emerald Merchant","...",975,74,-698
Service,"Woodworking Station","...",960,75,-668
Service,"Alchemism Station","...",1008,78,-682
ServiceNPC,"Blacksmith","...",989,73,-664
Territory Post,"Forest of Eyes","...",895,79,-475
Other,"to open the way","§7to open the way",743,143,-924
Other,"Dungeon Shop","§6Dungeon Shop",1301,91,-749
Booth Shop,"...","...",981,74,-714
NPC,"Lutho Citizen","Citizen",972,74,-681
Gathering Spot,"Dernic","...",875,79,-528
Dungeon,"Eldritch Outlook","...",1291,93,-751
Gathering Spot,"Dernic","...",806,77,-370
Other,"Dodged","Dodged",1181,138,-1080
Gathering Spot,"Dernic Seed","...",1165,79,-974
Territory Post,"Paths of Sludge","...",938,74,-821
ServiceNPC,"Potion Merchant","...",1014,78,-682
Gathering Spot,"Dernic","...",895,79,-505
Territory Post,"Forgotten Town","...",689,92,-427
Gathering Spot,"Dernic Seed","...",1170,79,-973
NPC,"Key Collector","Utility",1285,89,-753
Other,"Level: 100","§7Level: §f100",1289,92,-750
Other,"Dodged","Dodged",816,70,-808
Gathering Spot,"Boulder","...",585,83,-1079
Gathering Spot,"Dernic","...",765,110,-472
Other,"SLAY!","§7Get §e[3 Explosive Mass]",1170,83,-1159
Gathering Spot,"Dernic","...",949,87,-417
Other,"[Portal to Lutho]","§2[§aPortal to Lutho§2]",1318,122,-464
NPC,"Mysterious Merchant","Merchant",946,74,-661
ServiceNPC,"Emerald Merchant","...",990,74,-691
Service,"Jeweling Station","...",1009,81,-722
