Other,"Dodged","Dodged",-2289,34,-3564
Other,"Dodged","Dodged",-2213,51,-2702
Gathering Spot,"Millet","...",-837,123,-2490
Gathering Spot,"Jungle","...",-2132,45,-2678
Gathering Spot,"Oak","...",-770,42,-2209
Gathering Spot,"Jungle","...",-2134,52,-1913
Gathering Spot,"Jungle","...",-2176,35,-3688
Gathering Spot,"Oak","...",-765,35,-2111
Gathering Spot,"Jungle","...",-2158,40,-3829
Gathering Spot,"Jungle","...",-2054,39,-4363
Gathering Spot,"Oak","...",-1988,31,-4355
Other,"Dodged","Dodged",-2236,52,-2705
Gathering Spot,"Jungle","...",-2095,41,-4075
Gathering Spot,"Jungle","...",-958,50,-2227
Gathering Spot,"Jungle","...",-949,49,-2246
NPC,"Damiral","...",-1938,39,-4260
Gathering Spot,"Oak","...",-1963,40,-4347
Gathering Spot,"Jungle","...",-1976,35,-4270
Gathering Spot,"Oak","...",-2058,35,-4375
Gathering Spot,"Oak","...",-1987,29,-4350
Gathering Spot,"Oak","...",-1984,31,-4355
Gathering Spot,"Oak","...",-776,39,-2191
Gathering Spot,"Oak","...",-2041,40,-4381
Gathering Spot,"Millet","...",-863,123,-2491
Other,"Dodged","Dodged",-2245,58,-3481
BROKEN,"Gathering Spot","null",-868,123,-2475
Gathering Spot,"Jungle","...",-2027,26,-4332
Gathering Spot,"Oak","...",-2031,34,-4376
Gathering Spot,"Jungle","...",-2141,38,-3829
Gathering Spot,"Jungle","...",-2147,46,-2332
Gathering Spot,"Oak","...",-1969,39,-4345
Gathering Spot,"Jungle","...",-1679,38,-1902
Gathering Spot,"Jungle","...",-2124,38,-3548
Gathering Spot,"Oak","...",-2042,26,-4318
Gathering Spot,"Jungle","...",-2175,38,-3016
Gathering Spot,"Oak","...",-2054,34,-4378
Other,"Dodged","Dodged",-1649,40,-1917
Gathering Spot,"Jungle","...",-2139,39,-3753
Gathering Spot,"Gudgeon","...",-768,35,-2089
Gathering Spot,"Oak","...",-2023,31,-4358
Gathering Spot,"Oak","...",-1993,27,-4338
