NPC, Yobon, ..., 159, 7, -5270
Gathering Spot, Dark, ..., -1406, 48, -5131
Gathering Spot, Pine, ..., 231, 80, -5269
Gathering Spot, Oak, ..., -680, 45, -4851
Gathering Spot, Oak, ..., -1901, 55, -4973
Gathering Spot, Diamond, ..., 359, 77, -5093
Gathering Spot, Willow, ..., -1668, 53, -5140
Gathering Spot, Dark, ..., -1401, 47, -5158
Gathering Spot, Dark, ..., -1264, 111, -5606
Territory Post, Swamp East Mid-Upper, ..., -1980, 56, -5218
Gathering Spot, Willow, ..., -1528, 52, -5454
Gathering Spot, Dark, ..., -1360, 52, -5156
Gathering Spot, Willow, ..., -2061, 59, -5400
ServiceNPC, Item Identifier, ..., 216, 31, -5265
Gathering Spot, Pine, ..., 246, 80, -5012
Gathering Spot, Willow, ..., -1880, 57, -5263
Gathering Spot, Light, ..., -1372, 45, -4718
Gathering Spot, Oak, ..., -331, 33, -5172
BROKEN, Gathering Spot, null, -475, 37, -5132
Other, Apothecary, §3Apothecary, -444, 51, -5013
Other, The Forgery, §6§l§nThe Forgery, -853, 125, -4904
Gathering Spot, Willow, ..., -1654, 53, -5427
Gathering Spot, Oak, ..., -1564, 52, -4982
Gathering Spot, Willow, ..., -2032, 55, -5474
Territory Post, Cinfras Outskirts, ..., -455, 46, -5204
Gathering Spot, Oak, ..., -2049, 50, -4899
Territory Post, Path To Ozoth's Spire Upper, ..., 174, 127, -5162
Gathering Spot, Oak, ..., -2104, 51, -4761
Gathering Spot, Dark, ..., -992, 52, -5378
Booth Shop, ..., ..., -1484, 44, -4732
Other, x2 [+0 Combat XP], §dx2 §7[§f+§d0§f Combat XP§7], -827, 48, -5221
Gathering Spot, Oak, ..., -1422, 102, -4434
Gathering Spot, Willow, ..., -1798, 56, -5224
Gathering Spot, Oak, ..., -1974, 25, -4325
Gathering Spot, Dark, ..., -1044, 45, -5186
Gathering Spot, Dark, ..., -1048, 44, -5417
Gathering Spot, Barley, ..., -1596, 48, -4734
Gathering Spot, Willow, ..., -1740, 57, -5277
Gathering Spot, Willow, ..., -1611, 53, -5092
Gathering Spot, Light, ..., -1002, 44, -5001
Gathering Spot, Oak, ..., -1965, 53, -4973
Gathering Spot, Willow, ..., -2059, 78, -4488
Booth Shop, ..., ..., -1403, 44, -4724
Gathering Spot, Oak, ..., -1892, 56, -4686
Gathering Spot, Carp, ..., -1835, 53, -4920
Gathering Spot, Oak, ..., -1023, 43, -4990
Gathering Spot, Willow, ..., -1889, 56, -5352
Other, Llevigar Bank, §2Llevigar Bank, -2003, 79, -4445
Gathering Spot, Jungle, ..., -1026, 35, -4220
Gathering Spot, Willow, ..., -1770, 56, -5133
Gathering Spot, Oak, ..., -1666, 51, -4745
Gathering Spot, Gold, ..., -1556, 61, -4429
Gathering Spot, Dark, ..., -1398, 70, -5569
Gathering Spot, Dark, ..., -1145, 49, -5561
Gathering Spot, Oak, ..., -2052, 51, -4916
Other, You Are Here, §6You Are Here, -2005, 36, -4554
Gathering Spot, Kanderstone, ..., -812, 55, -5351
Gathering Spot, Oak, ..., -1967, 78, -4481
Gathering Spot, Dark, ..., -1026, 47, -5185
Gathering Spot, Oak, ..., -1444, 99, -4593
Gathering Spot, Light, ..., -1115, 44, -4637
ServiceNPC, Powder Master, ..., -1847, 59, -4560
Gathering Spot, Dark, ..., -1209, 44, -5459
Gathering Spot, Light, ..., -690, 45, -4749
Gathering Spot, Oak, ..., -1989, 52, -4930
ServiceNPC, Tool Merchant, ..., -1510, 49, -5251
Gathering Spot, Silver, ..., -1701, 56, -5158
Gathering Spot, Oak, ..., -1939, 43, -4699
NPC, Captain Kymer, ..., -1991, 35, -4658
Gathering Spot, Willow, ..., -1606, 51, -5075
Gathering Spot, Oak, ..., -2094, 57, -5036
Gathering Spot, Dark, ..., -1037, 44, -5422
Service, Boat Fast Travel, ..., -1942, 37, -4220
Gathering Spot, Carp, ..., -1847, 53, -4894
Gathering Spot, Light, ..., -1422, 42, -4618
NPC, Accessory Merchant, Merchant, 176, 7, -5194
Gathering Spot, Willow, ..., -1738, 57, -5021
Gathering Spot, Oak, ..., -1914, 78, -4482
Gathering Spot, Willow, ..., -1671, 53, -5142
Gathering Spot, Willow, ..., -2088, 57, -5063
Gathering Spot, Hops, ..., -2190, 82, -4868
Gathering Spot, Oak, ..., -2039, 40, -4383
Gathering Spot, Oak, ..., -1611, 50, -4782
Gathering Spot, Light, ..., -975, 37, -4204
Gathering Spot, Oak, ..., -2028, 34, -4379
Gathering Spot, Willow, ..., -1965, 54, -5237
Gathering Spot, Oak, ..., -1447, 98, -4502
Gathering Spot, Hops, ..., -1683, 59, -5296
Gathering Spot, Oak, ..., -2002, 45, -4805
Other, Mashed Insect, §7Mashed Insect, -1860, 57, -5372
Other, Siegfried, Hero of Gavel, §2§fSiegfried, Hero of Gavel, -465, 48, -4848
Gathering Spot, Light, ..., -1340, 46, -5555
Gathering Spot, Oak, ..., -1458, 41, -4469
Gathering Spot, Iron, ..., 19480, 39, -23688
Gathering Spot, Light, ..., -963, 44, -4635
Gathering Spot, Pine, ..., 54, 44, -4556
Territory Post, Aldorei Lowlands, ..., -275, 37, -4705
Gathering Spot, Light, ..., -997, 37, -4203
Gathering Spot, Oak, ..., -1586, 51, -5053
Gathering Spot, Barley, ..., -1697, 69, -5554
Miniquest, Woodcutting, 61, -1253, 46, -5385
NPC, Cinfras Citizen, Citizen, -463, 47, -4884
Other, Golden Teeth, §7Golden Teeth, -1864, 54, -5375
Service, Scribing Station, ..., -1985, 79, -4450
Gathering Spot, Decay Roots, ..., -1205, 46, -5524
Gathering Spot, Willow, ..., -1478, 50, -5272
Gathering Spot, Dark, ..., -1394, 48, -5149
Gathering Spot, Oak, ..., -1678, 48, -4672
Gathering Spot, Iron, ..., -1498, 83, -4353
Gathering Spot, Oak, ..., -1907, 51, -4834
Gathering Spot, Oak, ..., -2075, 53, -4961
Gathering Spot, Oak, ..., -1720, 61, -4930
Gathering Spot, Oak, ..., -1943, 35, -4543
Territory Post, Aldorei's Arch, ..., 74, 45, -4447
Gathering Spot, Oak, ..., -1955, 40, -4393
Gathering Spot, Oak, ..., -1969, 39, -4341
Gathering Spot, Copper, ..., -1651, 53, -4449
Gathering Spot, Willow, ..., -1907, 55, -5468
Service, Jeweling Station, ..., -1781, 68, -5536
Gathering Spot, Hops, ..., -1596, 56, -5451
Other, There is no way out!, §4There is no way out!, -1288, 42, -4655
Gathering Spot, Hops, ..., -1824, 58, -4949
NPC, Syni, ..., 158, 7, -5228
Gathering Spot, Oak, ..., -2114, 56, -5071
Gathering Spot, Willow, ..., -1545, 48, -5121
Other, Llevigar Bank, §2Llevigar Bank, -1993, 79, -4445
Gathering Spot, Light, ..., -995, 36, -4208
Territory Post, Gelibord Corrupted Farm, ..., -1132, 44, -5383
Gathering Spot, Pine, ..., 156, 61, -5302
Service, Cooking Station, ..., 208, 31, -5232
Gathering Spot, Oak, ..., -2124, 106, -4471
Gathering Spot, Oak, ..., -2085, 54, -4977
Gathering Spot, Willow, ..., -2035, 56, -5467
Gathering Spot, Light, ..., -1337, 53, -4870
Gathering Spot, Rye, ..., -1890, 58, -5231
Gathering Spot, Oak, ..., -1459, 97, -4604
Service, Housing Balloon, ..., -1716, 68, -5530
Gathering Spot, Oak, ..., -1451, 98, -4502
Gathering Spot, Oak, ..., -1480, 96, -4600
Gathering Spot, Light, ..., -1020, 44, -4948
Gathering Spot, Light, ..., -975, 37, -4195
NPC, Child, ..., -450, 47, -4987
Gathering Spot, Dark, ..., -1049, 48, -5205
Gathering Spot, Oak, ..., -502, 38, -4773
Gathering Spot, Light, ..., -745, 45, -4686
Gathering Spot, Oak, ..., -1430, 46, -4415
Gathering Spot, Willow, ..., -2138, 55, -5525
Gathering Spot, Dark, ..., -1123, 44, -5538
Gathering Spot, Piranha, ..., -2158, 54, -5471
Gathering Spot, Oak, ..., -1889, 53, -4933
BROKEN, Gathering Spot, null, -2056, 56, -5467
Gathering Spot, Light, ..., -632, 48, -4741
Gathering Spot, Oak, ..., -2060, 46, -4743
Gathering Spot, Oak, ..., -1586, 46, -4498
Gathering Spot, Willow, ..., -1591, 51, -5075
Gathering Spot, Dark, ..., -807, 73, -5372
Gathering Spot, Oak, ..., -1576, 46, -4665
Gathering Spot, Light, ..., -1321, 50, -5568
Gathering Spot, Oak, ..., -2098, 55, -4971
Gathering Spot, Light, ..., -1180, 45, -4924
Territory Post, Heart of Decay, ..., -567, 52, -5520
NPC, Cinfras Citizen, Citizen, -385, 47, -4945
Gathering Spot, Oak, ..., -1657, 49, -4695
Gathering Spot, Spruce, ..., -443, 34, -5131
ServiceNPC, Tool Merchant, ..., -739, 45, -4897
Gathering Spot, Oak, ..., -2019, 78, -4502
Gathering Spot, Decay Roots, ..., -1061, 44, -5326
Gathering Spot, Willow, ..., -1695, 56, -5034
Gathering Spot, Oak, ..., -267, 38, -4678
NPC, Hans, ..., -1096, 42, -5384
Gathering Spot, Oat, ..., -1828, 65, -5565
Gathering Spot, Oak, ..., -1678, 52, -4618
Gathering Spot, Oak, ..., -2133, 58, -4990
Gathering Spot, Willow, ..., -2066, 56, -5489
Gathering Spot, Dark, ..., -919, 49, -5265
BROKEN, Gathering Spot, null, -2108, 64, -5058
Gathering Spot, Pine, ..., 90, 53, -5290
Gathering Spot, Oak, ..., -2074, 78, -4495
Gathering Spot, Oak, ..., -1993, 47, -4825
Gathering Spot, Willow, ..., -1694, 55, -5325
Gathering Spot, Oak, ..., -1707, 56, -4992
Gathering Spot, Oak, ..., -1921, 53, -4851
Gathering Spot, Oak, ..., -2032, 35, -4604
Gathering Spot, Willow, ..., -2000, 54, -5497
Gathering Spot, Oak, ..., -2106, 55, -4962
Gathering Spot, Oak, ..., -2148, 56, -4968
Gathering Spot, Gudgeon, ..., -1497, 47, -5243
Gathering Spot, Oak, ..., -1646, 49, -4653
ServiceNPC, Blacksmith, ..., -982, 49, -5282
Service, Alchemism Station, ..., -2011, 80, -4450
NPC, Urelix, ..., -2116, 57, -5566
Gathering Spot, Spruce, ..., -603, 46, -4852
Gathering Spot, Gudgeon, ..., -1526, 47, -5277
Gathering Spot, Willow, ..., -1512, 44, -5079
Gathering Spot, Dark, ..., -1168, 92, -5591
NPC, Detective Hart, ..., -1745, 66, -5479
Gathering Spot, Pine, ..., 90, 51, -5280
Gathering Spot, Willow, ..., -1980, 55, -5017
Gathering Spot, Dark, ..., -1382, 47, -5451
Territory Post, Twisted Housing, ..., -1063, 47, -5185
Gathering Spot, Decay Roots, ..., -1047, 52, -5299
Gathering Spot, Oak, ..., -1951, 49, -4887
Gathering Spot, Barley, ..., -1728, 63, -5474
Other, Level: 70, §4§l§nCorrupted, -825, 123, -4910
Gathering Spot, Dark, ..., -1243, 44, -5552
Gathering Spot, Oak, ..., -1921, 50, -4750
Gathering Spot, Iron, ..., -1447, 67, -4341
Gathering Spot, Dark, ..., -1083, 45, -5154
Gathering Spot, Light, ..., -916, 44, -4646
Gathering Spot, Oak, ..., -2132, 53, -4942
Gathering Spot, Light, ..., -641, 47, -4767
Other, Alga, §7Alga, -1861, 55, -5372
Gathering Spot, Light, ..., -1158, 44, -4642
Gathering Spot, Gudgeon, ..., -1505, 47, -5238
BROKEN, Gathering Spot, null, -2020, 40, -4676
Gathering Spot, Dark, ..., -1380, 49, -5166
Gathering Spot, Oak, ..., -1663, 50, -4618
Gathering Spot, Spruce, ..., -541, 47, -4778
ServiceNPC, Emerald Merchant, ..., -1018, 46, -5324
Gathering Spot, Oak, ..., -1571, 52, -4997
NPC, Siegfried Fan Merchant, Merchant, -453, 47, -4981
Gathering Spot, Dark, ..., -767, 46, -5350
Gathering Spot, Light, ..., -1198, 45, -4934
Gathering Spot, Oak, ..., -2006, 78, -4497
Gathering Spot, Dark, ..., -1365, 48, -5438
NPC, Referick, ..., -1086, 49, -5376
Gathering Spot, Oak, ..., -2098, 54, -4960
Gathering Spot, Oak, ..., -1495, 45, -4894
Gathering Spot, Oak, ..., -1654, 53, -5003
Gathering Spot, Dark, ..., -1061, 46, -5165
Other, Harnort's Notes, §2§fHarnort's Notes, -1539, 82, -4405
Service, Housing Balloon, ..., -2006, 36, -4367
Gathering Spot, Oak, ..., -1705, 56, -4990
Gathering Spot, Oak, ..., -2183, 80, -4683
Gathering Spot, Oak, ..., -1924, 35, -4545
Territory Post, Old Crossroads North, ..., -586, 48, -5328
Gathering Spot, Dark, ..., -1130, 51, -5230
Gathering Spot, Dark, ..., -1366, 51, -5161
Gathering Spot, Oak, ..., -2168, 58, -5031
Gathering Spot, Spruce, ..., -389, 34, -4752
Gathering Spot, Oak, ..., -1580, 51, -5024
Gathering Spot, Pine, ..., 207, 80, -5022
Gathering Spot, Carp, ..., -1667, 56, -4872
Gathering Spot, Oak, ..., -2132, 46, -4798
Gathering Spot, Oak, ..., -1655, 55, -4939
BROKEN, Gathering Spot, null, -1657, 56, -4941
Gathering Spot, Light, ..., -574, 44, -4686
Gathering Spot, Oak, ..., -1974, 25, -4329
Territory Post, Ghostly Path, ..., 68, 46, -4688
Other, x2 [+24 Combat XP], §dx2 §7[§f+§d24§f Combat XP§7], -747, 51, -5286
Gathering Spot, Pine, ..., 106, 44, -5032
Gathering Spot, Gold, ..., 19493, 41, -23642
ServiceNPC, Potion Merchant, ..., -1014, 47, -5286
Gathering Spot, Light, ..., -1346, 45, -4709
Other, Llevigar Power Control, §7Llevigar §6Power Control, -1865, 55, -4586
Gathering Spot, Oak, ..., -2132, 50, -4843
Gathering Spot, Oak, ..., -2068, 53, -4922
Gathering Spot, Spruce, ..., -552, 44, -4764
Gathering Spot, Oak, ..., -1976, 46, -4899
Gathering Spot, Willow, ..., -1626, 56, -5057
ServiceNPC, Tool Merchant, ..., -1049, 53, -5273
Gathering Spot, Dark, ..., -1019, 55, -5221
Gathering Spot, Willow, ..., -1957, 57, -5279
Other, Olux Bank, §2Olux Bank, -1743, 72, -5522
Gathering Spot, Dark, ..., -1337, 51, -5575
Gathering Spot, Oak, ..., -1945, 51, -4868
Gathering Spot, Dark, ..., -1421, 45, -5125
Gathering Spot, Oak, ..., -1584, 52, -5011
Gathering Spot, Willow, ..., -1973, 55, -5034
Gathering Spot, Millet, ..., -472, 37, -5088
ServiceNPC, Emerald Merchant, ..., -1748, 68, -5542
ServiceNPC, Emerald Merchant, ..., -2030, 77, -4432
Gathering Spot, Oak, ..., -1933, 39, -4371
Gathering Spot, Pine, ..., 158, 61, -5304
Gathering Spot, Jungle, ..., -1969, 25, -4325
Gathering Spot, Oak, ..., -1931, 47, -4724
Gathering Spot, Dark, ..., -1279, 44, -5374
Gathering Spot, Willow, ..., -2123, 56, -5159
Gathering Spot, Gold, ..., 19490, 39, -23640
Gathering Spot, Jungle, ..., -2023, 26, -4335
Gathering Spot, Dark, ..., -1036, 44, -5468
Gathering Spot, Dark, ..., -1038, 44, -5441
NPC, Dobile, ..., 192, 7, -5219
Gathering Spot, Willow, ..., -1358, 43, -5256
Gathering Spot, Willow, ..., -2013, 59, -5397
Gathering Spot, Oak, ..., -1687, 58, -4849
Gathering Spot, Oak, ..., -1849, 49, -4755
Other, Siegfried Offices, Cinfras, §eSiegfried Offices, §7Cinfras, -442, 49, -4868
NPC, Duri, ..., 186, 7, -5266
Gathering Spot, Oak, ..., -1984, 48, -4734
Gathering Spot, Light, ..., -1323, 50, -5570
Gathering Spot, Light, ..., -654, 45, -4799
Gathering Spot, Light, ..., -689, 45, -4769
Gathering Spot, Dark, ..., -1367, 54, -5587
Gathering Spot, Jungle, ..., -1046, 35, -4177
Territory Post, Quartz Mines North West, ..., -1709, 58, -4619
Gathering Spot, Willow, ..., -1697, 56, -5309
Gathering Spot, Oak, ..., -1575, 52, -5014
NPC, Cinfras Citizen, Citizen, -466, 53, -4846
Other, Bucie Bank, §2Bucie Bank, -1449, 48, -4731
Gathering Spot, Willow, ..., -2007, 57, -5261
Gathering Spot, Dark, ..., -1010, 46, -5177
Gathering Spot, Oak, ..., -2096, 50, -4782
NPC, Maid, ..., -1233, 14, -7742
Gathering Spot, Light, ..., -694, 45, -4758
Gathering Spot, Willow, ..., -1865, 56, -5264
Gathering Spot, Silver, ..., 19494, 42, -23658
Gathering Spot, Dark, ..., -1058, 44, -5551
Miniquest, Fishing, 68, -1299, 54, -5194
NPC, Llevigar Citizen, Citizen, -2124, 53, -4565
Gathering Spot, Dark, ..., -1027, 45, -5154
Other, The Forgery, §6The Forgery, -840, 124, -4925
Gathering Spot, Willow, ..., -1622, 56, -5495
Gathering Spot, Light, ..., -624, 45, -4686
Gathering Spot, Hops, ..., -1601, 56, -5461
Gathering Spot, Oak, ..., -2095, 53, -4953
Gathering Spot, Oak, ..., -1872, 53, -4804
Gathering Spot, Cobalt, ..., -1292, 10, -5571
ServiceNPC, Blacksmith, ..., -1431, 43, -4734
Gathering Spot, Salmon, ..., -1489, 41, -4653
Gathering Spot, Dark, ..., -894, 50, -5232
Gathering Spot, Oak, ..., -1671, 51, -4635
Gathering Spot, Oak, ..., -1760, 89, -4412
Gathering Spot, Jungle, ..., -1932, 53, -4261
Gathering Spot, Willow, ..., -1410, 47, -5445
Gathering Spot, Jungle, ..., -1071, 36, -4227
Other, Cinfras Bank, §2Cinfras Bank, -441, 51, -4934
Gathering Spot, Salmon, ..., -1490, 41, -4632
Gathering Spot, Millet, ..., -2053, 57, -5466
ServiceNPC, Scroll Merchant, ..., -1431, 42, -4718
Gathering Spot, Oak, ..., -1657, 56, -4833
Gathering Spot, Oak, ..., -400, 35, -4743
Gathering Spot, Dark, ..., -1055, 46, -5159
Other, You Are Here, §6You Are Here, -2036, 55, -5019
Gathering Spot, Hops, ..., -1560, 47, -4750
Gathering Spot, Rye, ..., -1897, 58, -5243
Gathering Spot, Willow, ..., -1707, 57, -5050
Gathering Spot, Jungle, ..., -1946, 35, -4355
Gathering Spot, Oak, ..., -2033, 40, -4723
Gathering Spot, Dark, ..., -1274, 89, -5589
Territory Post, Meteor Crater, ..., -1708, 58, -5033
Gathering Spot, Silver, ..., -2151, 57, -5067
Gathering Spot, Dark, ..., -1289, 44, -5563
Gathering Spot, Oak, ..., -2099, 54, -4954
Gathering Spot, Oak, ..., -2074, 78, -4499
Gathering Spot, Dark, ..., -917, 49, -5285
Gathering Spot, Diamond, ..., 379, 77, -5097
Gathering Spot, Willow, ..., -1915, 60, -5280
Gathering Spot, Oak, ..., -1590, 52, -5018
Gathering Spot, Pine, ..., 235, 81, -5012
Gathering Spot, Oak, ..., -1554, 46, -4457
Territory Post, Entrance to Kander, ..., -879, 50, -5274
Gathering Spot, Oak, ..., -1703, 55, -4612
Service, Scribing Station, ..., -1726, 68, -5502
Gathering Spot, Oak, ..., -1456, 97, -4583
Gathering Spot, Willow, ..., -1738, 55, -5371
Gathering Spot, Dark, ..., -1380, 47, -5454
Gathering Spot, Oak, ..., -1674, 56, -4957
BROKEN, Gathering Spot, null, -1948, 52, -4840
Gathering Spot, Dark, ..., -1060, 48, -5198
Gathering Spot, Willow, ..., -2161, 58, -5412
Gathering Spot, Oak, ..., -1594, 52, -5018
NPC, Llevigar Citizen, Citizen, -1887, 49, -4551
Gathering Spot, Dark, ..., -1337, 47, -5419
Gathering Spot, Dark, ..., -1248, 44, -5552
Gathering Spot, Dark, ..., -1041, 44, -5556
Gathering Spot, Oak, ..., -1765, 57, -4854
Gathering Spot, Oak, ..., -1564, 47, -4812
Gathering Spot, Silver, ..., -1705, 56, -5166
Gathering Spot, Dark, ..., -1105, 47, -5209
ServiceNPC, Emerald Merchant, ..., -1751, 68, -5529
Gathering Spot, Oak, ..., -2043, 33, -4369
Gathering Spot, Oak, ..., -1955, 78, -4506
Gathering Spot, Diamond, ..., 365, 76, -5094
Gathering Spot, Light, ..., -900, 45, -4881
Service, Jeweling Station, ..., -1037, 48, -5317
Gathering Spot, Oak, ..., -1923, 54, -5014
Gathering Spot, Oak, ..., -1612, 53, -5009
Gathering Spot, Spruce, ..., -699, 44, -4859
Other, juggled there, §a§lRodoroc, -482, 49, -4904
ServiceNPC, Blacksmith, ..., -1971, 79, -4483
Gathering Spot, Willow, ..., -1486, 50, -5492
Gathering Spot, Hops, ..., -2183, 83, -4872
Gathering Spot, Jungle, ..., -1906, 48, -4234
Gathering Spot, Oak, ..., -2106, 52, -4691
Gathering Spot, Decay Roots, ..., -571, 45, -5185
BROKEN, Gathering Spot, null, -1717, 55, -4834
Territory Post, Efilim Village, ..., -1062, 44, -4991
Gathering Spot, Rice, ..., 100, 46, -4828
Gathering Spot, Light, ..., -608, 46, -4765
Gathering Spot, Light, ..., -1391, 58, -5555
Gathering Spot, Oak, ..., -1428, 46, -4419
Gathering Spot, Oak, ..., -2084, 57, -5005
Booth Shop, ..., ..., -1728, 67, -5524
Gathering Spot, Dark, ..., -1132, 50, -5153
Gathering Spot, Willow, ..., -1944, 58, -5306
Gathering Spot, Oak, ..., -1763, 57, -4852
BROKEN, Gathering Spot, null, -2056, 41, -4678
Other, x2 [+24 Combat XP], §dx2 §7[§f+§d24§f Combat XP§7], -747, 51, -5285
Gathering Spot, Oak, ..., -1951, 48, -4912
Gathering Spot, Willow, ..., -1900, 57, -5319
Gathering Spot, Oak, ..., -1441, 101, -4475
NPC, Piere, ..., -1844, 55, -4951
Gathering Spot, Dark, ..., -1304, 45, -5392
Gathering Spot, Light, ..., -662, 45, -4791
Service, Trade Market, ..., -456, 50, -4949
Gathering Spot, Decay Roots, ..., -1104, 45, -5375
Gathering Spot, Dark, ..., -1152, 92, -5586
NPC, Olux Citizen, Citizen, -1752, 66, -5493
Gathering Spot, Dark, ..., -1023, 43, -5473
Gathering Spot, Dark, ..., -1006, 49, -5330
Gathering Spot, Oak, ..., -1843, 56, -4966
Gathering Spot, Dark, ..., -1371, 48, -5553
Other, Old Book, §2Old Book, -1155, 33, -5492
Gathering Spot, Iron, ..., -1514, 77, -4352
Gathering Spot, Oak, ..., -644, 46, -4839
Gathering Spot, Dark, ..., -1188, 42, -5360
Territory Post, Old Crossroads South, ..., -568, 47, -5240
Gathering Spot, Light, ..., -1367, 45, -4709
Boss Altar, Plague Laboratory, ..., -1834, 45, -5259
Gathering Spot, Oak, ..., -1639, 55, -4876
Gathering Spot, Hops, ..., -2207, 86, -4879
Gathering Spot, Willow, ..., -1905, 57, -5295
Gathering Spot, Willow, ..., -1871, 56, -5245
Gathering Spot, Dark, ..., -1387, 48, -5159
Service, Jeweling Station, ..., -2127, 55, -4570
Gathering Spot, Light, ..., -1053, 46, -4643
Gathering Spot, Pine, ..., 103, 44, -4822
Gathering Spot, Oak, ..., -2108, 55, -4960
Gathering Spot, Light, ..., -1172, 44, -4624
Booth Shop, ..., ..., -823, 44, -5360
Gathering Spot, Dark, ..., -1322, 45, -5241
Gathering Spot, Spruce, ..., -413, 49, -4816
Territory Post, Canyon Path North West, ..., 112, 77, -4692
Gathering Spot, Oak, ..., -2010, 35, -4596
Gathering Spot, Oak, ..., -1999, 43, -4733
Gathering Spot, Oak, ..., -1784, 56, -4886
Gathering Spot, Oak, ..., -1830, 52, -4872
Gathering Spot, Oak, ..., -1660, 53, -5010
Gathering Spot, Light, ..., -1397, 49, -4771
NPC, Manager Nasea, ..., -1663, 47, -4376
Gathering Spot, Dark, ..., -1317, 46, -5228
Gathering Spot, Pine, ..., 57, 44, -4560
Gathering Spot, Dark, ..., -1022, 49, -5207
NPC, Zenam, ..., -1872, 55, -4593
Gathering Spot, Light, ..., -972, 46, -4899
Gathering Spot, Oak, ..., -2110, 56, -5071
Gathering Spot, Hops, ..., -2185, 82, -4876
Other, x2 [+144 Combat XP], §dx2 §7[§f+§d144§f Combat XP§7], -347, 36, -5177
Gathering Spot, Oak, ..., -1555, 46, -4488
BROKEN, Gathering Spot, null, -1166, 45, -5381
Gathering Spot, Oak, ..., -1975, 35, -4600
Gathering Spot, Willow, ..., -1702, 57, -5137
Gathering Spot, Willow, ..., -1946, 58, -5273
Gathering Spot, Willow, ..., -2036, 55, -5485
Other, You Are Here, §6You Are Here, -1195, 44, -4616
Gathering Spot, Oak, ..., -149, 39, -4599
Gathering Spot, Oak, ..., -1918, 40, -4680
Gathering Spot, Dark, ..., -1341, 48, -5205
NPC, Electromagic Expert, ..., -1868, 105, -4468
Gathering Spot, Oak, ..., -2002, 53, -4979
Other, x2 [+0 Combat XP], §dx2 §7[§f+§d0§f Combat XP§7], -838, 48, -5223
NPC, Mother, ..., -448, 47, -4988
Gathering Spot, Oak, ..., -1612, 49, -4605
Gathering Spot, Pine, ..., 88, 44, -5136
Gathering Spot, Willow, ..., -1762, 56, -5148
Service, Weaponsmithing Station, ..., -1048, 44, -4982
Gathering Spot, Oak, ..., -1692, 56, -4975
Gathering Spot, Light, ..., -907, 49, -4894
Gathering Spot, Oak, ..., -1510, 42, -4604
ServiceNPC, Blacksmith, ..., -2005, 79, -4462
Other, Pile of Letters, §2§fPile of Letters, -1961, 55, -5259
Gathering Spot, Oak, ..., -366, 34, -5106
Gathering Spot, Light, ..., -943, 45, -4889
Gathering Spot, Willow, ..., -2144, 57, -5142
