Gathering Spot,"Icefish","...",855,26,-3304
Other,"Jump to Page 9","§7Jump to Page 9",853,52,-3992
Other,"Jump to Page 9","§7Jump to Page 9",740,46,-3770
Gathering Spot,"Jungle","...",-618,78,-3073
ServiceNPC,"Emerald Merchant","...",784,60,-3326
Gathering Spot,"Icefish","...",1151,29,-3345
BROKEN,"Gathering Spot","null",-786,37,-3636
Other,"Pirate Cove Bank","§2Pirate Cove Bank",-678,53,-3084
Other,"Jump to Page 9","§7Jump to Page 9",850,52,-3998
Other,"Dodged","Dodged",-694,25,-3227
Gathering Spot,"Light","...",-872,70,-4209
Other,"Jump to Page 9","§7Jump to Page 9",895,48,-3872
Other,"Jump to Page 9","§7Jump to Page 9",816,35,-3910
Gathering Spot,"Oat","...",-80,47,-2474
Gathering Spot,"Silver","...",-895,45,-3804
Other,"Dodged","Dodged",383,80,-3551
Other,"Zhight Exchange","§aZhight Exchange",-590,39,-2778
ServiceNPC,"Tool Merchant","...",-1646,78,-4325
Service,"Boat Fast Travel","...",-1942,37,-4220
Gathering Spot,"Icefish","...",838,30,-3321
Other,"Jump to Page 9","§7Jump to Page 9",725,55,-3787
Gathering Spot,"Copper","...",235,62,-4139
Gathering Spot,"Icefish","...",841,31,-3336
Service,"Boat Fast Travel","...",-1075,37,-3787
Gathering Spot,"Icefish","...",839,28,-3326
Territory Post,"Dead Island North West","...",842,54,-3976
Gathering Spot,"Jungle","...",-634,72,-3169
Gathering Spot,"Dark","...",936,50,-4006
Other,"Jump to Page 9","§7Jump to Page 9",898,48,-3866
Gathering Spot,"Gold","...",39,68,-3933
Other,"Pirate Cove Bank","§2Pirate Cove Bank",-710,40,-3096
Gathering Spot,"Light","...",-918,89,-4321
Other,"Dodged","Dodged",255,56,-3898
Gathering Spot,"Jungle","...",-625,74,-3040
Other,"Santa's House","§cS§aa§cn§at§ca§a'§cs §aH§co§au§cs§ae",1122,84,-3171
Gathering Spot,"Jungle","...",-695,89,-3197
Gathering Spot,"Cobalt","...",128,67,-3905
Service,"Scribing Station","...",1321,37,-4089
Other,"Jump to Page 9","§7Jump to Page 9",136,64,-3891
Gathering Spot,"Jungle","...",-629,76,-3135
Gathering Spot,"Dark","...",879,37,-3898
Gathering Spot,"Iron","...",817,90,-3368
Gathering Spot,"Icefish","...",1088,32,-3265
ServiceNPC,"Tool Merchant","...",-344,41,-2454
Gathering Spot,"Dark","...",883,52,-4002
Gathering Spot,"Light","...",-893,71,-4237
NPC,"Cinfras","...",770,37,-3881
Gathering Spot,"Light","...",-1065,48,-4258
Gathering Spot,"Iron","...",1074,58,-3371
Territory Post,"Dead Island North East","...",887,50,-3968
Other,"Jump to Page 9","§7Jump to Page 9",892,48,-3885
Other,"Jump to Page 9","§7Jump to Page 9",895,48,-3864
Other,"Jump to Page 9","§7Jump to Page 9",-217,34,-2656
Gathering Spot,"Salmon","...",168,65,-3239
Gathering Spot,"Dark","...",874,35,-3879
Gathering Spot,"Oak","...",-1258,45,-4268
Gathering Spot,"Silver","...",123,62,-3916
Gathering Spot,"Carp","...",566,35,-2152
Other,"Jump to Page 9","§7Jump to Page 9",732,38,-3777
Gathering Spot,"Acacia","...",597,60,-2102
Booth Shop,"...","...",160,36,-3808
Gathering Spot,"Silver","...",131,59,-3961
NPC,"Nemract Citizen","Citizen",122,42,-2180
Gathering Spot,"Silver","...",473,14,-3524
Gathering Spot,"Piranha","...",-729,35,-3114
Gathering Spot,"Oak","...",-961,37,-2866
Other,"Pirate Cove Bank","§2Pirate Cove Bank",-703,55,-3091
Gathering Spot,"Icefish","...",725,27,-3361
Gathering Spot,"Icefish","...",916,31,-3386
NPC,"Tom","...",164,64,-3226
Gathering Spot,"Silver","...",419,47,-3528
Gathering Spot,"Icefish","...",1167,33,-3203
Gathering Spot,"Light","...",-878,91,-4287
Gathering Spot,"Acacia","...",595,55,-2115
Other,"Nodguj Bank","§2Nodguj Bank",793,63,-3344
Other,"Pirate Cove Bank","§2Pirate Cove Bank",-708,39,-3082
Gathering Spot,"Icefish","...",845,27,-3321
Gathering Spot,"Cobalt","...",168,75,-3964
Gathering Spot,"Dark","...",960,47,-3899
Miniquest,"Fishing","48",868,42,-3369
ServiceNPC,"Emerald Merchant","...",9,66,-3222
Other,"Jump to Page 9","§7Jump to Page 9",90,64,-3840
Gathering Spot,"Dark","...",975,50,-3978
Gathering Spot,"Dark","...",898,51,-3996
Gathering Spot,"Icefish","...",853,28,-3311
Gathering Spot,"Gold","...",41,67,-3927
Other,"Dodged","Dodged",154,86,-3978
Gathering Spot,"Iron","...",849,37,-3330
Gathering Spot,"Light","...",-886,71,-4237
Other,"Jump to Page 21","§7Jump to Page 21",491,42,-2109
ServiceNPC,"Item Identifier","...",802,61,-3389
Miniquest,"Mining","58",-915,48,-3809
Gathering Spot,"Iron","...",158,62,-3844
Gathering Spot,"Dark","...",967,50,-3957
Gathering Spot,"Jungle","...",-634,67,-3574
Other,"Jump to Page 9","§7Jump to Page 9",787,34,-3880
Gathering Spot,"Malt","...",366,42,-2819
Gathering Spot,"Jungle","...",1366,38,-3522
Gathering Spot,"Oak","...",579,57,-2100
Gathering Spot,"Birch","...",896,91,-2849
Gathering Spot,"Jungle","...",-625,78,-3180
Gathering Spot,"Jungle","...",1450,37,-3055
Gathering Spot,"Copper","...",223,61,-4145
ServiceNPC,"Tool Merchant","...",1125,35,-3097
Gathering Spot,"Jungle","...",-1290,38,-4222
Gathering Spot,"Silver","...",413,47,-3526
Other,"Jump to Page 9","§7Jump to Page 9",851,62,-4032
Other,"Jump to Page 9","§7Jump to Page 9",724,47,-3774
Gathering Spot,"Jungle","...",-639,78,-3056
Other,"Jump to Page 9","§7Jump to Page 9",850,52,-3997
Other,"Jump to Page 9","§7Jump to Page 9",895,48,-3868
NPC,"Zhight Brew Merchant","Merchant",-576,38,-2792
Gathering Spot,"Gold","...",36,68,-3929
Other,"Pirate Cove Bank","§2Pirate Cove Bank",-719,40,-3095
Gathering Spot,"Iron","...",152,65,-3826
Other,"Dodged","Dodged",-923,70,-4225
Gathering Spot,"Spruce","...",962,38,-3436
ServiceNPC,"Blacksmith","...",91,42,-2184
Other,"Jump to Page 9","§7Jump to Page 9",727,55,-3785
Gathering Spot,"Light","...",-910,91,-4322
Gathering Spot,"Icefish","...",916,35,-3391
Other,"Dodged","Dodged",-907,69,-4238
Gathering Spot,"Dark","...",913,49,-3910
Gathering Spot,"Light","...",-928,87,-4326
Gathering Spot,"Silver","...",120,61,-3969
Other,"Ye Salty Cow","§6Ye Salty Cow",-661,55,-3086
Gathering Spot,"Jungle","...",1070,44,-4119
ServiceNPC,"Scroll Merchant","...",123,40,-2208
Gathering Spot,"Jungle","...",-662,88,-3220
Gathering Spot,"Birch","...",895,53,-2913
Other,"Dodged","Dodged",-920,65,-4215
Gathering Spot,"Birch","...",-996,42,-2876
Gathering Spot,"Cobalt","...",135,70,-3904
Gathering Spot,"Oak","...",958,50,-2496
Territory Post,"Jofash Docks","...",1256,38,-4111
Gathering Spot,"Jungle","...",1417,38,-3609
Other,"Dodged","Dodged",325,70,-3567
Other,"Jump to Page 9","§7Jump to Page 9",838,52,-4008
Other,"Jump to Page 9","§7Jump to Page 9",50,37,-3112
Territory Post,"Santa's Hideout","...",1148,45,-3118
Other,"?? [|||||1029|||||]","§7§c?§c?§r §4[§c||§0|||§81029§0|||||§4]",426,5,-3588
Gathering Spot,"Jungle","...",-608,75,-3182
Other,"Jump to Page 9","§7Jump to Page 9",771,35,-3910
Other,"Dodged","Dodged",384,72,-3529
Other,"Jump to Page 9","§7Jump to Page 9",852,52,-3998
Other,"Jump to Page 9","§7Jump to Page 9",838,52,-4006
Other,"Dodged","Dodged",238,5,-3968
Miniquest,"Woodcutting","68",952,50,-3883
Gathering Spot,"Spruce","...",738,36,-3264
Gathering Spot,"Copper","...",221,59,-4149
Other,"Dodged","Dodged",967,41,-2601
Other,"Jump to Page 9","§7Jump to Page 9",735,38,-3773
Gathering Spot,"Jungle","...",-666,71,-3035
Gathering Spot,"Icefish","...",1092,26,-3259
Gathering Spot,"Barley","...",908,62,-2889
ServiceNPC,"Emerald Merchant","...",-720,55,-3095
Gathering Spot,"Oak","...",563,35,-2136
Gathering Spot,"Jungle","...",1241,35,-2491
Other,"Dodged","Dodged",132,68,-3905
Miniquest,"Slaying","70",762,39,-3890
Other,"Jump to Page 9","§7Jump to Page 9",729,34,-3712
Gathering Spot,"Silver","...",-889,41,-3812
Gathering Spot,"Carp","...",1058,35,-2664
Gathering Spot,"Gold","...",57,64,-3925
Gathering Spot,"Light","...",-913,91,-4326
Gathering Spot,"Icefish","...",921,35,-3391
Gathering Spot,"Barley","...",561,42,-2952
Other,"Jump to Page 9","§7Jump to Page 9",738,44,-3744
Gathering Spot,"Jungle","...",1342,36,-3661
Gathering Spot,"Icefish","...",1071,34,-3272
Gathering Spot,"Dark","...",901,51,-3954
NPC,"Golden Fish Merchant","Merchant",-689,39,-3068
Other,"Jump to Page 9","§7Jump to Page 9",90,64,-3838
Gathering Spot,"Carp","...",1053,35,-2665
Gathering Spot,"Jungle","...",1390,36,-3802
Gathering Spot,"Dark","...",819,53,-3987
Gathering Spot,"Malt","...",383,39,-2821
ServiceNPC,"Scroll Merchant","...",876,46,-2858
Other,"Jump to Page 9","§7Jump to Page 9",727,34,-3714
Gathering Spot,"Iron","...",867,69,-3347
NPC,"Boat Merchant","Merchant",-266,34,-4040
Territory Post,"Dead Island South West","...",781,37,-3888
Booth Shop,"...","...",116,67,-3151
Gathering Spot,"Light","...",-905,70,-4191
Gathering Spot,"Silver","...",-881,42,-3809
NPC,"Pirate","...",-672,36,-3161
Gathering Spot,"Jungle","...",1060,44,-4136
Other,"Zhight Exchange","§aZhight Exchange",-575,40,-2788
Gathering Spot,"Barley","...",561,41,-2970
Territory Post,"Volcano Lower","...",-1023,43,-3657
Gathering Spot,"Icefish","...",848,30,-3329
Gathering Spot,"Jungle","...",-610,73,-3054
ServiceNPC,"Powder Master","...",-658,39,-3064
Other,"Craftmas Island Bank","§2Craftmas Island Bank",1147,44,-3113
Other,"Jump to Page 9","§7Jump to Page 9",-649,77,-3057
Gathering Spot,"Jungle","...",1330,42,-2761
Gathering Spot,"Kanderstone","...",908,22,-3988
Gathering Spot,"Jungle","...",1273,37,-4121
Gathering Spot,"Jungle","...",-699,78,-3115
Other,"Dodged","Dodged",-1058,46,-3628
Gathering Spot,"Dark","...",892,44,-3933
ServiceNPC,"Armour Merchant","...",-627,39,-3085
Gathering Spot,"Oak","...",-520,45,-3417
Gathering Spot,"Birch","...",942,74,-2881
Gathering Spot,"Acacia","...",434,60,-3578
Other,"Dodged","Dodged",155,86,-3978
Gathering Spot,"Jungle","...",1400,39,-3579
NPC,"Nemract Citizen","Citizen",119,39,-2247
ServiceNPC,"Weapon Merchant","...",783,60,-3334
Other,"Zhight Gift Shop","§aZhight Gift Shop",-574,40,-2791
Gathering Spot,"Spruce","...",975,37,-3491
Gathering Spot,"Light","...",-888,92,-4302
Other,"Jump to Page 9","§7Jump to Page 9",845,62,-4033
Other,"Malt","Malt",430,37,-2878
Gathering Spot,"Icefish","...",886,35,-3395
Gathering Spot,"Spruce","...",959,39,-3509
Gathering Spot,"Icefish","...",844,28,-3328
Gathering Spot,"Kanderstone","...",854,29,-4014
Gathering Spot,"Birch","...",-857,38,-2848
Gathering Spot,"Silver","...",-1004,45,-3816
Gathering Spot,"Copper","...",219,60,-4146
Other,"Jump to Page 9","§7Jump to Page 9",735,44,-3747
Other,"Jump to Page 9","§7Jump to Page 9",995,38,-3471
Other,"Jump to Page 21","§7Jump to Page 21",1354,41,-3550
Other,"Level: 63","§7Level: §b63",-588,38,-3522
Gathering Spot,"Iron","...",748,40,-3310
Other,"Malt","Malt",427,37,-2881
Gathering Spot,"Salmon","...",301,35,-2199
Gathering Spot,"Dark","...",899,50,-3973
Other,"Jump to Page 9","§7Jump to Page 9",847,52,-3985
Gathering Spot,"Gold","...",53,65,-3930
Gathering Spot,"Jungle","...",-625,75,-3152
Gathering Spot,"Light","...",-904,88,-4287
Gathering Spot,"Icefish","...",888,35,-3377
Gathering Spot,"Acacia","...",455,42,-3481
Gathering Spot,"Silver","...",230,62,-3923
Gathering Spot,"Spruce","...",845,39,-3527
Gathering Spot,"Oak","...",-613,38,-2729
Gathering Spot,"Jungle","...",1366,36,-2801
Gathering Spot,"Spruce","...",950,40,-3325
Gathering Spot,"Oak","...",-502,49,-3488
Territory Post,"Regular Island","...",1310,35,-3669
Other,"Dodged","Dodged",93,66,-3841
Gathering Spot,"Silver","...",119,55,-3959
NPC,"Phief","...",884,46,-2881
Gathering Spot,"Carp","...",1175,160,-2287
ServiceNPC,"Item Identifier","...",1136,43,-3117
Service,"Armouring Station","...",1320,37,-4098
Gathering Spot,"Copper","...",230,63,-4124
Gathering Spot,"Jungle","...",1082,43,-4103
ServiceNPC,"Emerald Merchant","...",-720,55,-3091
Gathering Spot,"Dark","...",890,49,-3974
Gathering Spot,"Jungle","...",1335,36,-3661
BROKEN,"Gathering Spot","null",-317,41,-2493
Gathering Spot,"Light","...",-1058,46,-4253
Other,"Jump to Page 9","§7Jump to Page 9",731,34,-3711
Other,"Zhight Exchange","§aZhight Exchange",-586,39,-2778
Gathering Spot,"Jungle","...",-1894,42,-4248
Gathering Spot,"Oak","...",563,35,-2129
Gathering Spot,"Jungle","...",-619,75,-3048
Other,"Jump to Page 9","§7Jump to Page 9",848,52,-3997
Other,"Jump to Page 9","§7Jump to Page 9",734,46,-3770
Other,"Jump to Page 9","§7Jump to Page 9",782,35,-3910
Gathering Spot,"Cobalt","...",169,72,-3974
Gathering Spot,"Malt","...",369,41,-2840
NPC,"Seaskipper Captain","Utility",561,36,-3722
Territory Post,"Rooster Island","...",-91,47,-2494
Gathering Spot,"Oat","...",522,43,-2809
Other,"Dodged","Dodged",331,70,-3567
Gathering Spot,"Icefish","...",1061,31,-3140
Gathering Spot,"Icefish","...",849,26,-3316
Gathering Spot,"Dark","...",896,52,-4007
Other,"Jump to Page 9","§7Jump to Page 9",733,44,-3745
Gathering Spot,"Icefish","...",1144,33,-3305
Gathering Spot,"Dark","...",863,36,-3892
Other,"Dodged","Dodged",-1013,42,-3611
Gathering Spot,"Spruce","...",982,35,-3550
BROKEN,"Gathering Spot","null",915,50,-3900
Other,"Jump to Page 9","§7Jump to Page 9",833,60,-4006
Other,"Pirate Cove Bank","§2Pirate Cove Bank",-708,39,-3104
Gathering Spot,"Dark","...",809,36,-3877
Gathering Spot,"Icefish","...",1082,26,-3260
Gathering Spot,"Jungle","...",1391,38,-2786
Gathering Spot,"Jungle","...",-695,89,-3203
BROKEN,"Gathering Spot","null",358,40,-2823
Territory Post,"Volcano Upper","...",-804,47,-3719
Service,"Cooking Station","...",110,38,-3108
Territory Post,"Maro Peaks","...",159,40,-3823
Other,"Dodged","Dodged",403,65,-3550
Dungeon,"Galleon's Graveyard","...",-587,39,-3522
Gathering Spot,"Oat","...",-79,48,-2500
Gathering Spot,"Silver","...",381,15,-3433
Other,"Jump to Page 9","§7Jump to Page 9",814,35,-3908
Other,"Jump to Page 9","§7Jump to Page 9",898,48,-3870
ServiceNPC,"Armour Merchant","...",-621,54,-3078
ServiceNPC,"Scroll Merchant","...",-691,39,-3116
Gathering Spot,"Light","...",-916,89,-4319
Gathering Spot,"Cobalt","...",175,70,-3962
Gathering Spot,"Starfish","...",1306,35,-4054
Gathering Spot,"Jungle","...",-678,76,-3128
Other,"Jump to Page 9","§7Jump to Page 9",895,48,-3866
Gathering Spot,"Silver","...",231,63,-3920
NPC,"Zhight","...",-542,38,-2755
BROKEN,"Gathering Spot","null",519,45,-2822
Other,"Dodged","Dodged",392,65,-3531
Gathering Spot,"Barley","...",548,41,-2967
Gathering Spot,"Silver","...",-872,42,-3831
Other,"Selchar Bank","§2Selchar Bank",86,69,-3204
Gathering Spot,"Dark","...",950,50,-3939
Gathering Spot,"Light","...",-895,91,-4301
Gathering Spot,"Iron","...",97,71,-3840
Other,"Jump to Page 9","§7Jump to Page 9",839,67,-4020
Gathering Spot,"Diamond","...",976,41,-4036
Other,"Jump to Page 9","§7Jump to Page 9",730,43,-3724
Gathering Spot,"Spruce","...",905,57,-3373
Other,"Jump to Page 9","§7Jump to Page 9",735,55,-3786
NPC,"Seaskipper Captain","Utility",-1948,36,-4225
Other,"Jump to Page 9","§7Jump to Page 9",733,38,-3766
Gathering Spot,"Jungle","...",-677,88,-3218
Gathering Spot,"Wheat","...",459,45,-2929
Other,"Jump to Page 9","§7Jump to Page 9",736,46,-3770
ServiceNPC,"Potion Merchant","...",862,45,-2874
Gathering Spot,"Light","...",-886,88,-4286
Gathering Spot,"Icefish","...",729,30,-3357
Gathering Spot,"Barley","...",902,57,-2901
Gathering Spot,"Dark","...",836,36,-3890
Gathering Spot,"Barley","...",550,40,-2959
Other,"Dodged","Dodged",-690,20,-3207
Gathering Spot,"Silver","...",-1008,50,-3797
Gathering Spot,"Copper","...",239,63,-4135
Other,"Jump to Page 9","§7Jump to Page 9",727,47,-3776
Gathering Spot,"Iron","...",750,44,-3319
Gathering Spot,"Spruce","...",865,36,-3529
Other,"Santa's House","§cS§aa§cn§at§ca§a'§cs §aH§co§au§cs§ae",1098,74,-3148
Other,"Jump to Page 9","§7Jump to Page 9",733,34,-3711
Gathering Spot,"Dark","...",802,36,-3935
ServiceNPC,"Blacksmith","...",-628,40,-3046
Gathering Spot,"Icefish","...",843,29,-3318
Other,"Jump to Page 9","§7Jump to Page 9",853,52,-3988
Gathering Spot,"Jungle","...",1355,41,-4121
Gathering Spot,"Malt","...",360,41,-2836
Gathering Spot,"Icefish","...",923,35,-3387
ServiceNPC,"Armour Merchant","...",994,39,-3478
Gathering Spot,"Iron","...",92,67,-3848
Other,"Jump to Page 9","§7Jump to Page 9",892,48,-3872
Gathering Spot,"Icefish","...",1146,31,-3202
Other,"Jump to Page 9","§7Jump to Page 9",-623,54,-3083
Gathering Spot,"Cobalt","...",-905,35,-3790
Other,"Fastest Run: N/A","§9§l§nGalleon's Graveyard",-582,40,-3534
Gathering Spot,"Jungle","...",1390,40,-4117
Other,"WynnExcavation Site C HQ","§cWynnExcavation Site C HQ",-1058,44,-3732
Gathering Spot,"Iron","...",845,42,-3335
Gathering Spot,"Jungle","...",-1337,36,-4214
Gathering Spot,"Oak","...",-837,38,-2866
NPC,"Raspberry Vendor","...",1246,39,-4098
Gathering Spot,"Gold","...",51,68,-3922
Gathering Spot,"Jungle","...",-652,74,-3037
Gathering Spot,"Spruce","...",738,36,-3260
Other,"Nodguj Bank","§2Nodguj Bank",792,63,-3343
Other,"Dodged","Dodged",-774,32,-3064
Gathering Spot,"Oak","...",-974,40,-2862
Other,"Jump to Page 9","§7Jump to Page 9",820,35,-3910
Gathering Spot,"Icefish","...",728,27,-3363
Other,"Jump to Page 9","§7Jump to Page 9",780,35,-3910
Gathering Spot,"Cobalt","...",-899,46,-3808
Other,"Pirate Cove Bank","§2Pirate Cove Bank",-683,54,-3101
NPC,"Olivin","...",112,67,-3173
Gathering Spot,"Silver","...",229,64,-3915
Gathering Spot,"Barley","...",569,41,-2964
Gathering Spot,"Dark","...",881,52,-4018
Other,"Jump to Page 9","§7Jump to Page 9",737,55,-3788
Gathering Spot,"Silver","...",128,67,-3913
ServiceNPC,"Scroll Merchant","...",87,66,-3189
Booth Shop,"...","...",466,44,-2911
Gathering Spot,"Oak","...",-597,37,-2746
Gathering Spot,"Jungle","...",-682,77,-3117
Other,"Dodged","Dodged",447,59,-3592
Other,"Zhight Exchange","§aZhight Exchange",-576,40,-2787
Other,"Dodged","Dodged",-778,40,-3066
Booth Shop,"...","...",557,37,-3692
Gathering Spot,"Cobalt","...",-903,40,-3793
Gathering Spot,"Copper","...",204,67,-4130
Gathering Spot,"Icefish","...",835,28,-3330
Gathering Spot,"Silver","...",230,60,-3919
Other,"Jump to Page 9","§7Jump to Page 9",54,66,-3857
NPC,"Czytash","...",258,81,-3914
Gathering Spot,"Birch","...",877,57,-2917
Gathering Spot,"Dark","...",920,49,-3904
Other,"Dodged","Dodged",670,34,-2278
Other,"Dodged","Dodged",240,5,-3960
Other,"Dodged","Dodged",-776,34,-3060
Gathering Spot,"Oak","...",-976,40,-2864
Other,"Dodged","Dodged",731,35,-3730
NPC,"Jofash Resident","...",1312,36,-4096
Gathering Spot,"Gold","...",38,68,-3926
Gathering Spot,"Jungle","...",-669,71,-3038
Gathering Spot,"Spruce","...",897,57,-3367
Gathering Spot,"Iron","...",166,62,-3837
Gathering Spot,"Light","...",-923,70,-4230
Gathering Spot,"Carp","...",887,35,-2668
NPC,"Damiral","...",-1938,39,-4260
Gathering Spot,"Dark","...",960,50,-3953
Gathering Spot,"Dark","...",869,35,-3879
Gathering Spot,"Icefish","...",848,28,-3324
Gathering Spot,"Light","...",-941,87,-4324
Gathering Spot,"Oak","...",566,35,-2133
Gathering Spot,"Icefish","...",1088,26,-3254
Gathering Spot,"Oak","...",-1357,47,-4260
Gathering Spot,"Icefish","...",921,30,-3385
Other,"Jump to Page 9","§7Jump to Page 9",733,38,-3773
Gathering Spot,"Spruce","...",874,57,-3353
Gathering Spot,"Dark","...",876,49,-3979
Other,"Jump to Page 9","§7Jump to Page 9",892,48,-3883
ServiceNPC,"Blacksmith","...",117,68,-3158
Gathering Spot,"Silver","...",-872,44,-3810
Gathering Spot,"Light","...",-933,88,-4341
Gathering Spot,"Jungle","...",-1060,38,-4229
Gathering Spot,"Icefish","...",734,30,-3355
Gathering Spot,"Jungle","...",-660,88,-3217
Other,"?? [|||||2066|||||]","§7§c?§c?§r §4[§c||||§0|§82066§0|||||§4]",433,5,-3580
Other,"Jump to Page 9","§7Jump to Page 9",728,34,-3721
NPC,"Tavern Owner","...",1333,38,-4071
Gathering Spot,"Oak","...",-511,42,-3424
Gathering Spot,"Spruce","...",912,57,-3373
Gathering Spot,"Copper","...",222,65,-4109
Gathering Spot,"Spruce","...",795,40,-3286
Gathering Spot,"Copper","...",225,63,-4124
Gathering Spot,"Spruce","...",876,57,-3355
Gathering Spot,"Spruce","...",1018,62,-3485
Gathering Spot,"Dark","...",901,51,-3994
Gathering Spot,"Icefish","...",1131,29,-3087
Gathering Spot,"Salmon","...",-1308,35,-4218
Gathering Spot,"Silver","...",129,64,-3970
Gathering Spot,"Malt","...",366,40,-2809
Gathering Spot,"Dark","...",841,35,-3859
Gathering Spot,"Silver","...",478,16,-3521
Other,"Jump to Page 21","§7Jump to Page 21",156,37,-2271
ServiceNPC,"Emerald Merchant","...",-721,40,-3089
Gathering Spot,"Jungle","...",-637,78,-3052
Gathering Spot,"Dark","...",887,51,-3987
Gathering Spot,"Jungle","...",-490,36,-3455
Gathering Spot,"Jungle","...",-650,85,-3208
Gathering Spot,"Spruce","...",743,46,-3382
Gathering Spot,"Iron","...",169,62,-3845
Gathering Spot,"Spruce","...",788,40,-3567
Gathering Spot,"Birch","...",-939,36,-2781
Gathering Spot,"Light","...",-928,87,-4316
Gathering Spot,"Carp","...",570,35,-2140
Gathering Spot,"Oak","...",575,36,-2171
Other,"Jump to Page 9","§7Jump to Page 9",-663,54,-3071
