name,x,y,z
Avo,-1492,77,-2448
Avo,-1407,68,-2427
Avo,-1405,128,-3065
Avo,-1402,68,-2430
Avo,-1394,127,-3062
Avo,-1390,51,-3201
Avo,-1362,62,-3241
Avo,-1349,105,-3279
Avo,-1343,75,-3110
Avo,-1343,75,-3104
Avo,-1315,74,-3127
Avo,-1299,72,-3215
Bamboo,96,79,-4338
Bamboo,111,76,-4369
Bamboo,116,76,-4359
Bamboo,118,76,-4357
Bamboo,121,76,-4372
Bamboo,147,77,-4359
Bamboo,151,78,-4352
Bamboo,153,77,-4373
Bamboo,155,78,-4348
Bamboo,157,78,-4367
Bamboo,160,79,-4342
Bamboo,163,78,-4359
Bamboo,167,79,-4337
Bamboo,169,79,-4348
Bamboo,174,81,-4355
Bamboo,177,81,-4351
Bamboo,178,81,-4338
Bamboo,186,85,-4353
Bamboo,193,100,-4381
Bamboo,193,100,-4373
Bamboo,193,86,-4342
Bamboo,195,100,-4379
Bamboo,198,87,-4340
Bamboo,202,87,-4333
Bamboo,208,87,-4344
Bamboo,208,87,-4334
Bamboo,210,91,-4351
Bamboo,210,91,-4347
Bamboo,212,87,-4340
Bamboo,212,87,-4332
Bamboo,213,100,-4376
Bamboo,216,91,-4351
Bamboo,218,100,-4366
Bamboo,221,91,-4360
Bamboo,227,91,-4352
Bamboo,229,87,-4339
Barley,-2056,40,-4678
Barley,-2053,40,-4674
Barley,-1953,50,-4825
Barley,-1951,49,-4818
Barley,-1833,64,-5533
Barley,-1762,63,-5483
Barley,-1762,63,-5472
Barley,-1732,62,-5465
Barley,-1728,62,-5474
Barley,-1727,62,-5467
Barley,-1725,61,-5417
Barley,-1720,62,-5487
Barley,-1717,62,-5481
Barley,-1710,62,-5483
Barley,-1706,62,-5495
Barley,-1706,62,-5480
Barley,-1699,62,-5497
Barley,-1697,68,-5554
Barley,-1689,62,-5491
Barley,-1683,62,-5493
Barley,-1681,62,-5488
Barley,-1667,63,-5502
Barley,-1661,63,-5495
Barley,-1660,63,-5526
Barley,-1656,65,-5560
Barley,-1643,66,-5565
Barley,-775,69,-1933
Barley,-599,51,-1950
Barley,-598,51,-1972
Barley,-539,48,-5030
Barley,-536,48,-5003
Barley,-535,48,-4860
Barley,-535,48,-4836
Barley,-534,49,-4875
Barley,-533,48,-5022
Barley,-533,48,-4964
Barley,-531,49,-4987
Barley,-530,104,-1324
Barley,-529,48,-5031
Barley,-524,48,-5039
Barley,-521,48,-5006
Barley,-518,45,-4807
Barley,-513,104,-1316
Barley,-512,43,-4794
Barley,-507,104,-1312
Barley,-506,104,-1308
Barley,-502,49,-4891
Barley,-499,47,-4827
Barley,-496,49,-4897
Barley,-493,49,-4897
Barley,-488,43,-4802
Barley,-317,40,-2493
Barley,8,78,-1136
Barley,8,78,-1129
Barley,357,71,-1509
Barley,359,72,-1666
Barley,359,71,-1507
Barley,360,72,-1657
Barley,362,72,-1661
Barley,363,71,-1510
Barley,364,71,-1509
Barley,550,39,-2959
Barley,553,40,-2967
Barley,553,39,-2953
Barley,554,39,-2958
Barley,559,40,-2965
Barley,561,40,-2970
Barley,568,42,-2950
Barley,569,40,-2967
Barley,569,40,-2964
Barley,569,42,-2958
Barley,572,42,-2954
Barley,574,40,-2961
Barley,902,56,-2901
Barley,903,56,-2911
Barley,908,61,-2889
Barley,917,65,-2889
Barley,935,76,-2877
Bass,-1903,34,-2876
Bass,-1554,34,-2210
Bass,-1518,89,-3314
Bass,-1517,89,-3301
Bass,-1516,89,-3307
Bass,-1511,89,-3315
Bass,-1509,89,-3288
Bass,-1508,89,-3306
Bass,-1508,89,-3293
Bass,-1506,89,-3311
Bass,-1504,89,-3304
Bass,-1500,89,-3299
Bass,-1499,89,-3288
Bass,-1496,89,-3292
Bass,-1451,132,-3285
Bass,-1451,34,-2677
Bass,-1444,34,-2628
Bass,-1442,34,-2635
Bass,-1439,132,-3284
Bass,-1431,46,-2808
Bass,-1426,46,-2812
Bass,-1423,132,-3322
Bass,-1417,46,-2805
Bass,-1366,34,-2222
Bass,-1358,34,-2770
Bass,-1352,34,-2768
Bass,-1247,34,-3071
Bass,-27,65,-4468
Bass,81,43,-5088
Bass,83,43,-5080
Bass,87,43,-5091
Bass,101,42,-4566
Bass,103,42,-4608
Bass,105,42,-4996
Bass,106,42,-4559
Bass,114,42,-4999
Bass,114,42,-4552
Bass,117,42,-4560
Bass,134,42,-4453
Bass,147,42,-4499
Bass,217,86,-4335
Bass,221,86,-4332
Bass,222,86,-4335
Bass,291,54,-4799
Bass,303,54,-4803
Bass,340,27,-4771
Bass,341,26,-4780
Bass,343,26,-4776
Bass,355,27,-4403
Bass,361,27,-4404
Bass,405,26,-5197
Bass,418,27,-4510
Bass,422,27,-4508
Bass,442,27,-4981
Bass,446,24,-5223
Bass,448,24,-5226
Bass,448,23,-5221
Bass,449,23,-5218
Bass,454,23,-5222
Bass,463,46,-5082
Bass,479,27,-4437
Bass,480,27,-4434
Bass,485,27,-4434
Bass,492,26,-5374
Bass,493,26,-5378
Bass,498,46,-5565
Bass,498,25,-5382
Bass,499,25,-5377
Bass,501,46,-5567
Bass,509,50,-4495
Bass,512,42,-5544
Bass,513,42,-5541
Bass,584,26,-5279
Bass,587,14,-5512
Bass,595,26,-5156
Bass,595,26,-5145
Bass,607,26,-5154
Bass,631,15,-5511
Bass,634,16,-5503
Bass,723,46,-5328
Birch,-1003,39,-2886
Birch,-1003,39,-2882
Birch,-998,42,-2878
Birch,-994,42,-2878
Birch,-893,38,-2926
Birch,-889,38,-2931
Birch,-880,38,-2916
Birch,-855,38,-2846
Birch,-839,41,-2845
Birch,-832,39,-2855
Birch,-828,38,-2872
Birch,-828,39,-2851
Birch,-826,38,-2874
Birch,-826,39,-2853
Birch,-824,39,-2851
Birch,-811,38,-2883
Birch,-809,43,-2858
Birch,-807,43,-2860
Birch,-198,78,-1661
Birch,-26,77,-1144
Birch,-24,77,-1146
Birch,-22,77,-1144
Birch,2,67,-3210
Birch,3,75,-1155
Birch,7,75,-1158
Birch,16,73,-1203
Birch,41,61,-1827
Birch,45,66,-1683
Birch,50,63,-1617
Birch,59,63,-1541
Birch,70,64,-1471
Birch,81,71,-1744
Birch,99,67,-1593
Birch,120,70,-1513
Birch,121,67,-3169
Birch,124,70,-1709
Birch,135,70,-1753
Birch,138,67,-1784
Birch,139,69,-1519
Birch,142,70,-1753
Birch,158,65,-3220
Birch,160,69,-1669
Birch,184,69,-1684
Birch,232,71,-1700
Birch,236,69,-1751
Birch,253,71,-1647
Birch,271,68,-1581
Birch,276,68,-1640
Birch,280,68,-1516
Birch,283,68,-1640
Birch,290,69,-1568
Birch,310,69,-1655
Birch,310,69,-1648
Birch,313,69,-1652
Birch,335,73,-1773
Birch,335,68,-1617
Birch,338,68,-1593
Birch,350,71,-1667
Birch,365,68,-1553
Birch,368,68,-1550
Birch,379,74,-1770
Birch,412,68,-1479
Birch,432,68,-1557
Birch,436,68,-1614
Birch,438,68,-1616
Birch,458,72,-1707
Birch,492,68,-1537
Birch,504,68,-1766
Birch,504,68,-1388
Birch,507,68,-1769
Birch,507,68,-1762
Birch,519,68,-1558
Birch,846,87,-2922
Birch,846,87,-2898
Birch,848,87,-2896
Birch,852,46,-2878
Birch,854,46,-2880
Birch,856,88,-2905
Birch,874,57,-2921
Birch,874,47,-2891
Birch,875,42,-2845
Birch,876,47,-2893
Birch,876,47,-2889
Birch,877,57,-2924
Birch,879,47,-2891
Birch,883,48,-2938
Birch,885,48,-2936
Birch,892,64,-2834
Birch,897,53,-2911
Birch,902,58,-2891
Birch,903,46,-2802
Birch,904,58,-2893
Birch,906,58,-2891
Birch,906,46,-2805
Birch,912,64,-2885
Birch,914,64,-2883
Birch,916,52,-2930
Birch,917,70,-2828
Birch,943,74,-2881
Birch,957,67,-2919
Carp,-2127,53,-5530
Carp,-2109,55,-5556
Carp,-2043,56,-5353
Carp,-2018,56,-5353
Carp,-2007,58,-5344
Carp,-1964,54,-5573
Carp,-1946,55,-5091
Carp,-1860,52,-4918
Carp,-1857,52,-4910
Carp,-1851,52,-4897
Carp,-1847,52,-4894
Carp,-1843,52,-4919
Carp,-1832,52,-4884
Carp,-1818,52,-4909
Carp,-1814,52,-4887
Carp,-1667,55,-4872
Carp,-1272,43,-4515
Carp,-1269,43,-4513
Carp,566,34,-2152
Carp,570,34,-2140
Carp,585,34,-2159
Carp,883,34,-2607
Carp,885,34,-2611
Carp,886,34,-2608
Carp,905,66,-2002
Carp,1069,34,-2670
Carp,1171,159,-2287
Carp,1175,159,-2287
Carp,1186,175,-2316
Carp,1286,30,-1361
Carp,1315,70,-1860
Carp,1333,70,-1875
Carp,1379,30,-1472
Cobalt,-1448,50,-5384
Cobalt,-1448,50,-5378
Cobalt,-1447,49,-5375
Cobalt,-1443,53,-5386
Cobalt,-1443,47,-5381
Cobalt,-1442,49,-5373
Cobalt,-1441,51,-5386
Cobalt,-1440,51,-5374
Cobalt,-1439,50,-5383
Cobalt,-1438,51,-5380
Cobalt,-1438,51,-5377
Cobalt,-1399,45,-5315
Cobalt,-1389,43,-5321
Cobalt,-1384,43,-5317
Cobalt,-1378,44,-5303
Cobalt,-1375,43,-5301
Cobalt,-1371,45,-5311
Cobalt,-1369,44,-5299
Cobalt,-1368,43,-5306
Cobalt,-1364,44,-5313
Cobalt,-1355,43,-5304
Cobalt,-1349,45,-5294
Cobalt,-1341,44,-5305
Cobalt,-1313,9,-5567
Cobalt,-1310,9,-5571
Cobalt,-1298,8,-5571
Cobalt,-1292,9,-5571
Cobalt,-1291,43,-4421
Cobalt,-1267,9,-5560
Cobalt,-1266,42,-4435
Cobalt,-1182,61,-4846
Cobalt,-1180,48,-4851
Cobalt,-1180,46,-4841
Cobalt,-1179,45,-4845
Cobalt,-1179,49,-4836
Cobalt,-1174,46,-4834
Cobalt,-1170,49,-4858
Cobalt,-1166,47,-4855
Cobalt,-1164,48,-4861
Cobalt,-1164,48,-4831
Cobalt,-1108,46,-4576
Cobalt,-976,39,-629
Cobalt,-971,38,-625
Cobalt,-913,36,-3797
Cobalt,-905,34,-3790
Cobalt,-903,39,-3793
Cobalt,-899,45,-3808
Cobalt,-896,33,-3782
Cobalt,-888,45,-3797
Cobalt,-887,44,-4960
Cobalt,-886,41,-4948
Cobalt,-882,47,-4971
Cobalt,-880,49,-4974
Cobalt,-876,43,-4957
Cobalt,-865,33,-684
Cobalt,-864,31,-674
Cobalt,-863,31,-681
Cobalt,-837,25,-430
Cobalt,-835,24,-427
Cobalt,-833,28,-436
Cobalt,-832,27,-432
Cobalt,-829,27,-436
Cobalt,-828,26,-440
Cobalt,-818,25,-435
Cobalt,-817,27,-434
Cobalt,-795,26,-471
Cobalt,-700,18,-4761
Cobalt,-696,18,-4759
Cobalt,-682,14,-4773
Cobalt,-649,64,-765
Cobalt,-647,66,-764
Cobalt,-640,28,-388
Cobalt,-638,24,-362
Cobalt,-635,26,-394
Cobalt,-635,23,-363
Cobalt,-634,27,-383
Cobalt,-631,23,-364
Cobalt,-630,28,-380
Cobalt,-628,26,-392
Cobalt,-605,28,-407
Cobalt,-600,29,-414
Cobalt,-565,37,-414
Cobalt,-324,38,-5237
Cobalt,-321,36,-5234
Cobalt,-321,29,-5233
Cobalt,-320,43,-5239
Cobalt,-319,38,-5240
Cobalt,-319,32,-5229
Cobalt,-265,34,-5016
Cobalt,-260,31,-5019
Cobalt,-259,33,-5011
Cobalt,-258,34,-5022
Cobalt,-253,36,-5024
Cobalt,-253,32,-5014
Cobalt,-248,36,-5020
Cobalt,-242,36,-5033
Cobalt,-240,37,-5025
Cobalt,-237,34,-5030
Cobalt,-170,40,-5151
Cobalt,-168,39,-5150
Cobalt,-161,37,-5114
Cobalt,-161,39,-5113
Cobalt,-160,34,-5131
Cobalt,-160,36,-5116
Cobalt,-159,34,-5129
Cobalt,-158,33,-5131
Cobalt,-157,35,-5116
Cobalt,-151,39,-5110
Cobalt,-149,42,-5109
Cobalt,-146,40,-5109
Cobalt,-144,36,-5110
Cobalt,-143,38,-5109
Cobalt,-27,33,-5319
Cobalt,-26,33,-5316
Cobalt,-26,33,-5309
Cobalt,-21,34,-5329
Cobalt,-21,35,-5306
Cobalt,-16,33,-5308
Cobalt,-13,33,-5321
Cobalt,-13,33,-5315
Cobalt,-9,35,-5332
Cobalt,-7,35,-5325
Cobalt,128,66,-3905
Cobalt,130,68,-3912
Cobalt,131,69,-3908
Cobalt,132,68,-3916
Cobalt,132,68,-3906
Cobalt,133,72,-3913
Cobalt,133,70,-3910
Cobalt,133,67,-3903
Cobalt,135,69,-3904
Cobalt,168,71,-3971
Cobalt,168,72,-3966
Cobalt,168,74,-3964
Cobalt,169,71,-3974
Cobalt,170,71,-3979
Cobalt,170,70,-3966
Cobalt,170,71,-3962
Cobalt,172,70,-3963
Cobalt,175,69,-3962
Cobalt,175,71,-3959
Cobalt,177,68,-3964
Cobalt,177,68,-3961
Cobalt,181,67,-3973
Cobalt,233,60,-4029
Cobalt,233,56,-4024
Cobalt,234,56,-4032
Cobalt,235,55,-4026
Cobalt,235,56,-4020
Cobalt,236,61,-4019
Cobalt,239,56,-4034
Cobalt,241,57,-4023
Cobalt,241,62,-4022
Cobalt,243,56,-4029
Cobalt,247,55,-4024
Cobalt,247,61,-4023
Cobalt,249,55,-4024
Cobalt,249,55,-4018
Cobalt,251,61,-4017
Cobalt,253,57,-4029
Cobalt,254,55,-4026
Cobalt,254,58,-4019
Cobalt,255,62,-4023
Cobalt,301,38,-3945
Cobalt,303,39,-3944
Cobalt,306,39,-3952
Cobalt,308,40,-3946
Cobalt,309,43,-3945
Cobalt,309,42,-3940
Cobalt,310,44,-3941
Copper,-1651,52,-4449
Copper,-1617,61,-4567
Copper,-1609,58,-4569
Copper,-1502,49,-5206
Copper,-1499,49,-5204
Copper,-1497,49,-5209
Copper,-1497,52,-5202
Copper,-1496,49,-5206
Copper,-1495,51,-5205
Copper,-1494,52,-5204
Copper,-1493,49,-5208
Copper,-708,69,-1667
Copper,-565,70,-1552
Copper,-557,69,-1530
Copper,-556,68,-1528
Copper,-554,67,-1521
Copper,-539,68,-1528
Copper,-316,58,-2010
Copper,-252,71,-1619
Copper,-166,70,-1501
Copper,-156,69,-1492
Copper,253,68,-1573
Copper,257,70,-1569
Copper,261,68,-1571
Copper,266,68,-1569
Copper,270,70,-1567
Dark,-1534,102,-5641
Dark,-1529,99,-5624
Dark,-1465,51,-5571
Dark,-1463,51,-5569
Dark,-1456,45,-5186
Dark,-1445,44,-5089
Dark,-1444,44,-5099
Dark,-1442,44,-5028
Dark,-1440,44,-5031
Dark,-1433,44,-5132
Dark,-1433,45,-5089
Dark,-1428,45,-5075
Dark,-1425,45,-5078
Dark,-1424,45,-5129
Dark,-1424,45,-5100
Dark,-1420,45,-5157
Dark,-1418,46,-5141
Dark,-1416,73,-5593
Dark,-1415,74,-5603
Dark,-1415,45,-5110
Dark,-1414,48,-5550
Dark,-1413,72,-5592
Dark,-1411,47,-5151
Dark,-1409,45,-5065
Dark,-1408,47,-5148
Dark,-1407,45,-5067
Dark,-1404,46,-5396
Dark,-1404,48,-5145
Dark,-1402,46,-5373
Dark,-1401,47,-5165
Dark,-1401,47,-5160
Dark,-1395,48,-5149
Dark,-1393,70,-5575
Dark,-1390,48,-5161
Dark,-1388,44,-4919
Dark,-1387,69,-5574
Dark,-1387,48,-5159
Dark,-1385,71,-5586
Dark,-1385,49,-5166
Dark,-1382,49,-5164
Dark,-1380,47,-5454
Dark,-1377,57,-5574
Dark,-1376,50,-5146
Dark,-1375,50,-5149
Dark,-1372,50,-5151
Dark,-1372,46,-5062
Dark,-1370,52,-5125
Dark,-1370,53,-5102
Dark,-1370,46,-5081
Dark,-1369,46,-5060
Dark,-1368,52,-5117
Dark,-1367,54,-5587
Dark,-1366,51,-5161
Dark,-1366,51,-5156
Dark,-1365,54,-5583
Dark,-1365,48,-5450
Dark,-1365,52,-5138
Dark,-1365,52,-5132
Dark,-1364,47,-5573
Dark,-1363,51,-5158
Dark,-1363,54,-5081
Dark,-1363,46,-5060
Dark,-1361,47,-5570
Dark,-1361,43,-5310
Dark,-1360,52,-5145
Dark,-1360,55,-5090
Dark,-1360,54,-5069
Dark,-1357,44,-5274
Dark,-1357,54,-5135
Dark,-1357,54,-5071
Dark,-1356,56,-5103
Dark,-1354,52,-5149
Dark,-1353,49,-5574
Dark,-1352,54,-5149
Dark,-1351,44,-5274
Dark,-1349,49,-5577
Dark,-1349,54,-5151
Dark,-1346,48,-5569
Dark,-1345,52,-5170
Dark,-1345,52,-5165
Dark,-1345,54,-5149
Dark,-1343,52,-5168
Dark,-1341,45,-5269
Dark,-1341,48,-5200
Dark,-1341,51,-5180
Dark,-1340,51,-5580
Dark,-1338,45,-5280
Dark,-1336,50,-5191
Dark,-1333,45,-5280
Dark,-1332,49,-5570
Dark,-1332,45,-5262
Dark,-1330,46,-5466
Dark,-1330,50,-5191
Dark,-1329,45,-5244
Dark,-1327,46,-5262
Dark,-1327,48,-5211
Dark,-1323,46,-5454
Dark,-1323,44,-5314
Dark,-1323,46,-5265
Dark,-1323,52,-5107
Dark,-1321,55,-5589
Dark,-1321,57,-5136
Dark,-1318,52,-5124
Dark,-1317,46,-5232
Dark,-1314,55,-5140
Dark,-1312,46,-5283
Dark,-1311,55,-5144
Dark,-1309,44,-5320
Dark,-1306,47,-5113
Dark,-1305,45,-5312
Dark,-1304,45,-5392
Dark,-1301,45,-5375
Dark,-1298,45,-5504
Dark,-1294,46,-5311
Dark,-1294,48,-5274
Dark,-1292,46,-5100
Dark,-1291,46,-5111
Dark,-1289,44,-5560
Dark,-1287,45,-5104
Dark,-1284,46,-5123
Dark,-1282,48,-5283
Dark,-1281,44,-5376
Dark,-1280,45,-5432
Dark,-1278,45,-5442
Dark,-1274,44,-5562
Dark,-1273,89,-5589
Dark,-1273,46,-5330
Dark,-1273,45,-5150
Dark,-1272,45,-5114
Dark,-1271,46,-5198
Dark,-1269,89,-5585
Dark,-1267,45,-5142
Dark,-1266,45,-5114
Dark,-1265,45,-5144
Dark,-1264,89,-5585
Dark,-1263,45,-5150
Dark,-1262,46,-5323
Dark,-1259,46,-5168
Dark,-1257,44,-5139
Dark,-1252,44,-5123
Dark,-1246,45,-5326
Dark,-1245,44,-5555
Dark,-1244,43,-5518
Dark,-1244,46,-5287
Dark,-1243,45,-5165
Dark,-1243,44,-5148
Dark,-1242,47,-5197
Dark,-1239,42,-5508
Dark,-1239,43,-5120
Dark,-1228,44,-5337
Dark,-1225,58,-5557
Dark,-1224,44,-5438
Dark,-1223,44,-5328
Dark,-1222,44,-5517
Dark,-1222,43,-5118
Dark,-1221,44,-5150
Dark,-1220,43,-5500
Dark,-1219,44,-5279
Dark,-1215,44,-5289
Dark,-1213,43,-5342
Dark,-1212,44,-5141
Dark,-1209,44,-5445
Dark,-1207,44,-5512
Dark,-1206,42,-5385
Dark,-1206,44,-5141
Dark,-1205,43,-5322
Dark,-1202,44,-5286
Dark,-1202,44,-5124
Dark,-1202,44,-5114
Dark,-1201,44,-5291
Dark,-1200,43,-5327
Dark,-1200,44,-5136
Dark,-1199,43,-5501
Dark,-1199,43,-5431
Dark,-1199,43,-5412
Dark,-1195,44,-5136
Dark,-1193,42,-5390
Dark,-1189,45,-5541
Dark,-1187,43,-5397
Dark,-1183,44,-5323
Dark,-1179,44,-5417
Dark,-1179,44,-5138
Dark,-1176,44,-5431
Dark,-1175,47,-5553
Dark,-1174,45,-5441
Dark,-1173,45,-5540
Dark,-1167,43,-5280
Dark,-1165,45,-5548
Dark,-1164,71,-5685
Dark,-1164,44,-5425
Dark,-1164,44,-5398
Dark,-1163,69,-5668
Dark,-1162,54,-5570
Dark,-1162,45,-5461
Dark,-1161,73,-5696
Dark,-1160,69,-5666
Dark,-1157,45,-5439
Dark,-1155,71,-5679
Dark,-1155,69,-5661
Dark,-1155,44,-5347
Dark,-1153,69,-5664
Dark,-1152,71,-5681
Dark,-1150,71,-5679
Dark,-1150,69,-5661
Dark,-1150,122,-5619
Dark,-1148,45,-5456
Dark,-1146,72,-5688
Dark,-1144,48,-5153
Dark,-1143,70,-5667
Dark,-1139,97,-5696
Dark,-1137,49,-5217
Dark,-1136,44,-5443
Dark,-1135,49,-5211
Dark,-1132,50,-5152
Dark,-1131,47,-5180
Dark,-1130,49,-5217
Dark,-1130,50,-5150
Dark,-1129,46,-5278
Dark,-1128,45,-5547
Dark,-1125,43,-5450
Dark,-1124,47,-5160
Dark,-1123,44,-5538
Dark,-1119,45,-5544
Dark,-1119,48,-5158
Dark,-1118,47,-5169
Dark,-1117,43,-5395
Dark,-1115,44,-5435
Dark,-1113,45,-5544
Dark,-1113,52,-5271
Dark,-1107,47,-5212
Dark,-1105,44,-5442
Dark,-1103,44,-5402
Dark,-1097,46,-5207
Dark,-1095,48,-5185
Dark,-1091,59,-5274
Dark,-1090,47,-5211
Dark,-1086,46,-5335
Dark,-1082,43,-5408
Dark,-1082,58,-5262
Dark,-1081,43,-5454
Dark,-1075,43,-5448
Dark,-1073,46,-5563
Dark,-1073,46,-5558
Dark,-1070,46,-5561
Dark,-1070,43,-5525
Dark,-1070,43,-5347
Dark,-1068,43,-5438
Dark,-1065,43,-5531
Dark,-1063,49,-5218
Dark,-1061,44,-5547
Dark,-1060,47,-5570
Dark,-1060,47,-5565
Dark,-1060,43,-5503
Dark,-1058,44,-5551
Dark,-1057,43,-5392
Dark,-1055,46,-5169
Dark,-1054,54,-5585
Dark,-1054,45,-5174
Dark,-1051,46,-5165
Dark,-1048,45,-5174
Dark,-1046,48,-5573
Dark,-1046,48,-5568
Dark,-1042,45,-5184
Dark,-1041,44,-5453
Dark,-1041,44,-5443
Dark,-1040,43,-5505
Dark,-1040,50,-5227
Dark,-1037,44,-5403
Dark,-1036,44,-5556
Dark,-1035,54,-5237
Dark,-1029,43,-5444
